,Date,Período,Região,Estado,Variantes,Variantes relevantes,Classificação,Frequência
831,2021-01,Jan 2021,Sudeste,Espírito Santo,N.9,Não VOC/VOI,Não VOC/VOI,1
832,2021-01,Jan 2021,Sudeste,Espírito Santo,P.1 (Gama),P.1 (Gama),VOC/VOI,4
833,2021-01,Jan 2021,Sudeste,Espírito Santo,P.2,P.2,VOC/VOI,21
834,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
835,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
836,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,13
837,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.2,Não VOC/VOI,Não VOC/VOI,1
838,2021-01,Jan 2021,Sudeste,Minas Gerais,B.1.234,Não VOC/VOI,Não VOC/VOI,1
839,2021-01,Jan 2021,Sudeste,Minas Gerais,P.1 (Gama),P.1 (Gama),VOC/VOI,2
840,2021-01,Jan 2021,Sudeste,Minas Gerais,P.2,P.2,VOC/VOI,46
841,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.28,Não VOC/VOI,Não VOC/VOI,9
842,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
843,2021-01,Jan 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,5
844,2021-01,Jan 2021,Sudeste,Rio de Janeiro,N.9,Não VOC/VOI,Não VOC/VOI,2
845,2021-01,Jan 2021,Sudeste,Rio de Janeiro,P.1 (Gama),P.1 (Gama),VOC/VOI,4
846,2021-01,Jan 2021,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,120
847,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1,Não VOC/VOI,Não VOC/VOI,1
848,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,61
849,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
850,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.332,Não VOC/VOI,Não VOC/VOI,2
851,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.333,Não VOC/VOI,Não VOC/VOI,1
852,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.393,Não VOC/VOI,Não VOC/VOI,2
853,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.519,Não VOC/VOI,Não VOC/VOI,3
854,2021-01,Jan 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,21
855,2021-01,Jan 2021,Sudeste,São Paulo,B.1.177.52,Não VOC/VOI,Não VOC/VOI,3
856,2021-01,Jan 2021,Sudeste,São Paulo,B.1.2,Não VOC/VOI,Não VOC/VOI,1
857,2021-01,Jan 2021,Sudeste,São Paulo,B.1.221,Não VOC/VOI,Não VOC/VOI,1
858,2021-01,Jan 2021,Sudeste,São Paulo,B.1.234,Não VOC/VOI,Não VOC/VOI,1
859,2021-01,Jan 2021,Sudeste,São Paulo,N.6,Não VOC/VOI,Não VOC/VOI,2
860,2021-01,Jan 2021,Sudeste,São Paulo,N.9,Não VOC/VOI,Não VOC/VOI,10
861,2021-01,Jan 2021,Sudeste,São Paulo,P.1 (Gama),P.1 (Gama),VOC/VOI,50
862,2021-01,Jan 2021,Sudeste,São Paulo,P.2,P.2,VOC/VOI,130
863,2021-01,Jan 2021,Sul,Paraná,B.1.1.28,Não VOC/VOI,Não VOC/VOI,9
864,2021-01,Jan 2021,Sul,Paraná,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
865,2021-01,Jan 2021,Sul,Paraná,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,3
866,2021-01,Jan 2021,Sul,Paraná,B.1.375,Não VOC/VOI,Não VOC/VOI,1
867,2021-01,Jan 2021,Sul,Paraná,N.5,Não VOC/VOI,Não VOC/VOI,1
868,2021-01,Jan 2021,Sul,Paraná,N.9,Não VOC/VOI,Não VOC/VOI,1
869,2021-01,Jan 2021,Sul,Paraná,P.1 (Gama),P.1 (Gama),VOC/VOI,5
870,2021-01,Jan 2021,Sul,Paraná,P.2,P.2,VOC/VOI,21
871,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1,Não VOC/VOI,Não VOC/VOI,1
872,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,19
873,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
874,2021-01,Jan 2021,Sul,Rio Grande do Sul,B.1.575,Não VOC/VOI,Não VOC/VOI,1
875,2021-01,Jan 2021,Sul,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,6
876,2021-01,Jan 2021,Sul,Rio Grande do Sul,P.2,P.2,VOC/VOI,43
877,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.28,Não VOC/VOI,Não VOC/VOI,8
878,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
879,2021-01,Jan 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
880,2021-01,Jan 2021,Sul,Santa Catarina,C.36,Não VOC/VOI,Não VOC/VOI,1
881,2021-01,Jan 2021,Sul,Santa Catarina,N.9,Não VOC/VOI,Não VOC/VOI,3
882,2021-01,Jan 2021,Sul,Santa Catarina,P.1 (Gama),P.1 (Gama),VOC/VOI,9
883,2021-01,Jan 2021,Sul,Santa Catarina,P.2,P.2,VOC/VOI,57
884,2021-02,Fev 2021,Centro-oeste,Distrito Federal,B.1.177.32,Não VOC/VOI,Não VOC/VOI,1
885,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1,Não VOC/VOI,Não VOC/VOI,1
886,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
887,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.376,Não VOC/VOI,Não VOC/VOI,1
888,2021-02,Fev 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,20
889,2021-02,Fev 2021,Centro-oeste,Goiás,P.1 (Gama),P.1 (Gama),VOC/VOI,124
890,2021-02,Fev 2021,Centro-oeste,Goiás,P.2,P.2,VOC/VOI,34
891,2021-02,Fev 2021,Centro-oeste,Mato Grosso,P.1 (Gama),P.1 (Gama),VOC/VOI,2
892,2021-02,Fev 2021,Centro-oeste,Mato Grosso,P.2,P.2,VOC/VOI,6
893,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
894,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,3
895,2021-02,Fev 2021,Centro-oeste,Mato Grosso do Sul,P.2,P.2,VOC/VOI,4
896,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1,Não VOC/VOI,Não VOC/VOI,2
897,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
898,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
899,2021-02,Fev 2021,Nordeste,Alagoas,B.1.1.464,Não VOC/VOI,Não VOC/VOI,1
900,2021-02,Fev 2021,Nordeste,Alagoas,N.9,Não VOC/VOI,Não VOC/VOI,1
901,2021-02,Fev 2021,Nordeste,Alagoas,P.1 (Gama),P.1 (Gama),VOC/VOI,32
902,2021-02,Fev 2021,Nordeste,Alagoas,P.2,P.2,VOC/VOI,32
903,2021-02,Fev 2021,Nordeste,Bahia,B.1.1,Não VOC/VOI,Não VOC/VOI,1
904,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,12
905,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
906,2021-02,Fev 2021,Nordeste,Bahia,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,6
907,2021-02,Fev 2021,Nordeste,Bahia,B.1.525 (Eta),Outras VOC/VOI,VOC/VOI,1
908,2021-02,Fev 2021,Nordeste,Bahia,C.14,Não VOC/VOI,Não VOC/VOI,2
909,2021-02,Fev 2021,Nordeste,Bahia,N.9,Não VOC/VOI,Não VOC/VOI,2
910,2021-02,Fev 2021,Nordeste,Bahia,P.1 (Gama),P.1 (Gama),VOC/VOI,50
911,2021-02,Fev 2021,Nordeste,Bahia,P.2,P.2,VOC/VOI,40
912,2021-02,Fev 2021,Nordeste,Ceará,P.1 (Gama),P.1 (Gama),VOC/VOI,47
913,2021-02,Fev 2021,Nordeste,Ceará,P.2,P.2,VOC/VOI,6
914,2021-02,Fev 2021,Nordeste,Maranhão,B.1.1,Não VOC/VOI,Não VOC/VOI,1
915,2021-02,Fev 2021,Nordeste,Maranhão,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
916,2021-02,Fev 2021,Nordeste,Maranhão,N.10,Não VOC/VOI,Não VOC/VOI,9
917,2021-02,Fev 2021,Nordeste,Maranhão,N.9,Não VOC/VOI,Não VOC/VOI,4
918,2021-02,Fev 2021,Nordeste,Maranhão,P.1 (Gama),P.1 (Gama),VOC/VOI,28
919,2021-02,Fev 2021,Nordeste,Maranhão,P.2,P.2,VOC/VOI,6
920,2021-02,Fev 2021,Nordeste,Paraíba,B.1.1,Não VOC/VOI,Não VOC/VOI,1
921,2021-02,Fev 2021,Nordeste,Paraíba,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
922,2021-02,Fev 2021,Nordeste,Paraíba,P.1 (Gama),P.1 (Gama),VOC/VOI,16
923,2021-02,Fev 2021,Nordeste,Paraíba,P.2,P.2,VOC/VOI,7
924,2021-02,Fev 2021,Nordeste,Pernambuco,B.1.1,Não VOC/VOI,Não VOC/VOI,1
925,2021-02,Fev 2021,Nordeste,Pernambuco,P.1 (Gama),P.1 (Gama),VOC/VOI,21
926,2021-02,Fev 2021,Nordeste,Pernambuco,P.2,P.2,VOC/VOI,2
927,2021-02,Fev 2021,Nordeste,Piauí,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
928,2021-02,Fev 2021,Nordeste,Piauí,N.9,Não VOC/VOI,Não VOC/VOI,2
929,2021-02,Fev 2021,Nordeste,Piauí,P.1 (Gama),P.1 (Gama),VOC/VOI,2
930,2021-02,Fev 2021,Nordeste,Piauí,P.2,P.2,VOC/VOI,1
931,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,B.1.1,Não VOC/VOI,Não VOC/VOI,2
932,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
933,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,N.9,Não VOC/VOI,Não VOC/VOI,2
934,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),VOC/VOI,21
935,2021-02,Fev 2021,Nordeste,Rio Grande do Norte,P.2,P.2,VOC/VOI,14
936,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1,Não VOC/VOI,Não VOC/VOI,1
937,2021-02,Fev 2021,Nordeste,Sergipe,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
938,2021-02,Fev 2021,Nordeste,Sergipe,N.9,Não VOC/VOI,Não VOC/VOI,3
939,2021-02,Fev 2021,Nordeste,Sergipe,P.1 (Gama),P.1 (Gama),VOC/VOI,145
940,2021-02,Fev 2021,Nordeste,Sergipe,P.2,P.2,VOC/VOI,18
941,2021-02,Fev 2021,Norte,Acre,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
942,2021-02,Fev 2021,Norte,Acre,B.1.1.348,Não VOC/VOI,Não VOC/VOI,2
943,2021-02,Fev 2021,Norte,Acre,P.1 (Gama),P.1 (Gama),VOC/VOI,13
944,2021-02,Fev 2021,Norte,Amapá,N.10,Não VOC/VOI,Não VOC/VOI,2
945,2021-02,Fev 2021,Norte,Amapá,P.1 (Gama),P.1 (Gama),VOC/VOI,37
946,2021-02,Fev 2021,Norte,Amapá,P.2,P.2,VOC/VOI,14
947,2021-02,Fev 2021,Norte,Amazonas,P.1 (Gama),P.1 (Gama),VOC/VOI,130
948,2021-02,Fev 2021,Norte,Amazonas,P.1.3,Outras VOC/VOI,VOC/VOI,1
949,2021-02,Fev 2021,Norte,Pará,P.1 (Gama),P.1 (Gama),VOC/VOI,56
950,2021-02,Fev 2021,Norte,Pará,P.2,P.2,VOC/VOI,11
951,2021-02,Fev 2021,Norte,Rondônia,P.1 (Gama),P.1 (Gama),VOC/VOI,4
952,2021-02,Fev 2021,Norte,Rondônia,P.2,P.2,VOC/VOI,1
953,2021-02,Fev 2021,Norte,Roraima,P.1 (Gama),P.1 (Gama),VOC/VOI,16
954,2021-02,Fev 2021,Norte,Tocantins,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
955,2021-02,Fev 2021,Norte,Tocantins,B.1.1.398,Não VOC/VOI,Não VOC/VOI,1
956,2021-02,Fev 2021,Norte,Tocantins,P.1 (Gama),P.1 (Gama),VOC/VOI,10
957,2021-02,Fev 2021,Norte,Tocantins,P.2,P.2,VOC/VOI,7
958,2021-02,Fev 2021,Sudeste,Espírito Santo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
959,2021-02,Fev 2021,Sudeste,Espírito Santo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
960,2021-02,Fev 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,6
961,2021-02,Fev 2021,Sudeste,Espírito Santo,P.1 (Gama),P.1 (Gama),VOC/VOI,9
962,2021-02,Fev 2021,Sudeste,Espírito Santo,P.2,P.2,VOC/VOI,11
963,2021-02,Fev 2021,Sudeste,Minas Gerais,B.1.1,Não VOC/VOI,Não VOC/VOI,1
964,2021-02,Fev 2021,Sudeste,Minas Gerais,B.1.1.28,Não VOC/VOI,Não VOC/VOI,8
965,2021-02,Fev 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,5
966,2021-02,Fev 2021,Sudeste,Minas Gerais,P.1 (Gama),P.1 (Gama),VOC/VOI,54
967,2021-02,Fev 2021,Sudeste,Minas Gerais,P.2,P.2,VOC/VOI,80
968,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1,Não VOC/VOI,Não VOC/VOI,1
969,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
970,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
971,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1.348,Não VOC/VOI,Não VOC/VOI,1
972,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1.519,Não VOC/VOI,Não VOC/VOI,1
973,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,5
974,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.459,Não VOC/VOI,Não VOC/VOI,1
975,2021-02,Fev 2021,Sudeste,Rio de Janeiro,B.1.617.2 (Delta),B.1.617.2 (Delta),VOC/VOI,1
976,2021-02,Fev 2021,Sudeste,Rio de Janeiro,P.1 (Gama),P.1 (Gama),VOC/VOI,110
977,2021-02,Fev 2021,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,53
978,2021-02,Fev 2021,Sudeste,São Paulo,B.1,Não VOC/VOI,Não VOC/VOI,1
979,2021-02,Fev 2021,Sudeste,São Paulo,B.1.1,Não VOC/VOI,Não VOC/VOI,1
980,2021-02,Fev 2021,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,65
981,2021-02,Fev 2021,Sudeste,São Paulo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
982,2021-02,Fev 2021,Sudeste,São Paulo,B.1.1.332,Não VOC/VOI,Não VOC/VOI,3
983,2021-02,Fev 2021,Sudeste,São Paulo,B.1.1.393,Não VOC/VOI,Não VOC/VOI,2
984,2021-02,Fev 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,8
985,2021-02,Fev 2021,Sudeste,São Paulo,B.1.566,Não VOC/VOI,Não VOC/VOI,1
986,2021-02,Fev 2021,Sudeste,São Paulo,C.37 (Lambda),Outras VOC/VOI,VOC/VOI,2
987,2021-02,Fev 2021,Sudeste,São Paulo,N.9,Não VOC/VOI,Não VOC/VOI,6
988,2021-02,Fev 2021,Sudeste,São Paulo,P.1 (Gama),P.1 (Gama),VOC/VOI,225
989,2021-02,Fev 2021,Sudeste,São Paulo,P.2,P.2,VOC/VOI,147
990,2021-02,Fev 2021,Sudeste,São Paulo,P.4,Não VOC/VOI,Não VOC/VOI,4
991,2021-02,Fev 2021,Sul,Paraná,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
992,2021-02,Fev 2021,Sul,Paraná,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,6
993,2021-02,Fev 2021,Sul,Paraná,C.36,Não VOC/VOI,Não VOC/VOI,1
994,2021-02,Fev 2021,Sul,Paraná,N.9,Não VOC/VOI,Não VOC/VOI,1
995,2021-02,Fev 2021,Sul,Paraná,P.1 (Gama),P.1 (Gama),VOC/VOI,12
996,2021-02,Fev 2021,Sul,Paraná,P.2,P.2,VOC/VOI,8
997,2021-02,Fev 2021,Sul,Rio Grande do Sul,B.1.1.161,Não VOC/VOI,Não VOC/VOI,1
998,2021-02,Fev 2021,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,13
999,2021-02,Fev 2021,Sul,Rio Grande do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
1000,2021-02,Fev 2021,Sul,Rio Grande do Sul,B.1.1.332,Não VOC/VOI,Não VOC/VOI,1
1001,2021-02,Fev 2021,Sul,Rio Grande do Sul,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
1002,2021-02,Fev 2021,Sul,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,81
1003,2021-02,Fev 2021,Sul,Rio Grande do Sul,P.2,P.2,VOC/VOI,29
1004,2021-02,Fev 2021,Sul,Santa Catarina,B.1.1,Não VOC/VOI,Não VOC/VOI,1
1005,2021-02,Fev 2021,Sul,Santa Catarina,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
1006,2021-02,Fev 2021,Sul,Santa Catarina,B.1.1.332,Não VOC/VOI,Não VOC/VOI,1
1007,2021-02,Fev 2021,Sul,Santa Catarina,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
1008,2021-02,Fev 2021,Sul,Santa Catarina,P.1 (Gama),P.1 (Gama),VOC/VOI,96
1009,2021-02,Fev 2021,Sul,Santa Catarina,P.2,P.2,VOC/VOI,31
1010,2021-03,Mar 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,10
1011,2021-03,Mar 2021,Centro-oeste,Goiás,P.1 (Gama),P.1 (Gama),VOC/VOI,221
1012,2021-03,Mar 2021,Centro-oeste,Goiás,P.1.7,P.1.7,VOC/VOI,1
1013,2021-03,Mar 2021,Centro-oeste,Goiás,P.2,P.2,VOC/VOI,7
1014,2021-03,Mar 2021,Centro-oeste,Mato Grosso,P.1 (Gama),P.1 (Gama),VOC/VOI,9
1015,2021-03,Mar 2021,Centro-oeste,Mato Grosso,P.2,P.2,VOC/VOI,1
1016,2021-03,Mar 2021,Centro-oeste,Mato Grosso do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
1017,2021-03,Mar 2021,Centro-oeste,Mato Grosso do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,17
1018,2021-03,Mar 2021,Centro-oeste,Mato Grosso do Sul,P.1.7,P.1.7,VOC/VOI,1
1019,2021-03,Mar 2021,Centro-oeste,Mato Grosso do Sul,P.2,P.2,VOC/VOI,2
1020,2021-03,Mar 2021,Nordeste,Alagoas,P.1 (Gama),P.1 (Gama),VOC/VOI,22
1021,2021-03,Mar 2021,Nordeste,Bahia,B.1.1,Não VOC/VOI,Não VOC/VOI,3
1022,2021-03,Mar 2021,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
1023,2021-03,Mar 2021,Nordeste,Bahia,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,2
1024,2021-03,Mar 2021,Nordeste,Bahia,P.1 (Gama),P.1 (Gama),VOC/VOI,71
1025,2021-03,Mar 2021,Nordeste,Bahia,P.1.7,P.1.7,VOC/VOI,1
1026,2021-03,Mar 2021,Nordeste,Bahia,P.2,P.2,VOC/VOI,8
1027,2021-03,Mar 2021,Nordeste,Ceará,P.1 (Gama),P.1 (Gama),VOC/VOI,134
1028,2021-03,Mar 2021,Nordeste,Ceará,P.1.7,P.1.7,VOC/VOI,3
1029,2021-03,Mar 2021,Nordeste,Ceará,P.2,P.2,VOC/VOI,2
1030,2021-03,Mar 2021,Nordeste,Maranhão,N.10,Não VOC/VOI,Não VOC/VOI,1
1031,2021-03,Mar 2021,Nordeste,Maranhão,N.9,Não VOC/VOI,Não VOC/VOI,2
1032,2021-03,Mar 2021,Nordeste,Maranhão,P.1 (Gama),P.1 (Gama),VOC/VOI,28
1033,2021-03,Mar 2021,Nordeste,Paraíba,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
1034,2021-03,Mar 2021,Nordeste,Paraíba,P.1 (Gama),P.1 (Gama),VOC/VOI,32
1035,2021-03,Mar 2021,Nordeste,Paraíba,P.2,P.2,VOC/VOI,3
1036,2021-03,Mar 2021,Nordeste,Pernambuco,B.1.1,Não VOC/VOI,Não VOC/VOI,1
1037,2021-03,Mar 2021,Nordeste,Pernambuco,P.1 (Gama),P.1 (Gama),VOC/VOI,3
1038,2021-03,Mar 2021,Nordeste,Piauí,P.1 (Gama),P.1 (Gama),VOC/VOI,1
1039,2021-03,Mar 2021,Nordeste,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),VOC/VOI,10
1040,2021-03,Mar 2021,Nordeste,Sergipe,P.1 (Gama),P.1 (Gama),VOC/VOI,47
1041,2021-03,Mar 2021,Nordeste,Sergipe,P.2,P.2,VOC/VOI,3
1042,2021-03,Mar 2021,Norte,Acre,P.1 (Gama),P.1 (Gama),VOC/VOI,31
1043,2021-03,Mar 2021,Norte,Amapá,P.1 (Gama),P.1 (Gama),VOC/VOI,22
1044,2021-03,Mar 2021,Norte,Amapá,P.2,P.2,VOC/VOI,1
1045,2021-03,Mar 2021,Norte,Amazonas,P.1 (Gama),P.1 (Gama),VOC/VOI,152
1046,2021-03,Mar 2021,Norte,Amazonas,P.1.3,Outras VOC/VOI,VOC/VOI,1
1047,2021-03,Mar 2021,Norte,Amazonas,P.1.4,P.1.4,VOC/VOI,3
1048,2021-03,Mar 2021,Norte,Amazonas,P.1.6,P.1.6,VOC/VOI,1
1049,2021-03,Mar 2021,Norte,Pará,P.1 (Gama),P.1 (Gama),VOC/VOI,36
1050,2021-03,Mar 2021,Norte,Pará,P.2,P.2,VOC/VOI,1
1051,2021-03,Mar 2021,Norte,Rondônia,P.1 (Gama),P.1 (Gama),VOC/VOI,2
1052,2021-03,Mar 2021,Norte,Roraima,P.1 (Gama),P.1 (Gama),VOC/VOI,2
1053,2021-03,Mar 2021,Norte,Tocantins,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
1054,2021-03,Mar 2021,Norte,Tocantins,P.1 (Gama),P.1 (Gama),VOC/VOI,15
1055,2021-03,Mar 2021,Norte,Tocantins,P.1.7,P.1.7,VOC/VOI,1
1056,2021-03,Mar 2021,Sudeste,Espírito Santo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,9
1057,2021-03,Mar 2021,Sudeste,Espírito Santo,P.1 (Gama),P.1 (Gama),VOC/VOI,6
1058,2021-03,Mar 2021,Sudeste,Espírito Santo,P.2,P.2,VOC/VOI,1
1059,2021-03,Mar 2021,Sudeste,Minas Gerais,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
1060,2021-03,Mar 2021,Sudeste,Minas Gerais,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,19
1061,2021-03,Mar 2021,Sudeste,Minas Gerais,P.1 (Gama),P.1 (Gama),VOC/VOI,69
1062,2021-03,Mar 2021,Sudeste,Minas Gerais,P.2,P.2,VOC/VOI,12
1063,2021-03,Mar 2021,Sudeste,Rio de Janeiro,B.1.1,Não VOC/VOI,Não VOC/VOI,1
1064,2021-03,Mar 2021,Sudeste,Rio de Janeiro,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
1065,2021-03,Mar 2021,Sudeste,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,11
1066,2021-03,Mar 2021,Sudeste,Rio de Janeiro,N.9,Não VOC/VOI,Não VOC/VOI,1
1067,2021-03,Mar 2021,Sudeste,Rio de Janeiro,P.1 (Gama),P.1 (Gama),VOC/VOI,405
1068,2021-03,Mar 2021,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,11
1069,2021-03,Mar 2021,Sudeste,São Paulo,B,Não VOC/VOI,Não VOC/VOI,1
1070,2021-03,Mar 2021,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,55
1071,2021-03,Mar 2021,Sudeste,São Paulo,B.1.1.332,Não VOC/VOI,Não VOC/VOI,1
1072,2021-03,Mar 2021,Sudeste,São Paulo,B.1.1.464,Não VOC/VOI,Não VOC/VOI,1
1073,2021-03,Mar 2021,Sudeste,São Paulo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,106
1074,2021-03,Mar 2021,Sudeste,São Paulo,B.1.243,Não VOC/VOI,Não VOC/VOI,1
1075,2021-03,Mar 2021,Sudeste,São Paulo,B.1.351 (Beta),Outras VOC/VOI,VOC/VOI,3
1076,2021-03,Mar 2021,Sudeste,São Paulo,B.1.566,Não VOC/VOI,Não VOC/VOI,2
1077,2021-03,Mar 2021,Sudeste,São Paulo,N.9,Não VOC/VOI,Não VOC/VOI,4
1078,2021-03,Mar 2021,Sudeste,São Paulo,P.1 (Gama),P.1 (Gama),VOC/VOI,1544
1079,2021-03,Mar 2021,Sudeste,São Paulo,P.1.7,P.1.7,VOC/VOI,2
1080,2021-03,Mar 2021,Sudeste,São Paulo,P.2,P.2,VOC/VOI,109
1081,2021-03,Mar 2021,Sudeste,São Paulo,P.4,Não VOC/VOI,Não VOC/VOI,41
1082,2021-03,Mar 2021,Sudeste,São Paulo,P.5,Não VOC/VOI,Não VOC/VOI,11
1083,2021-03,Mar 2021,Sul,Paraná,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
1084,2021-03,Mar 2021,Sul,Paraná,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,1
1085,2021-03,Mar 2021,Sul,Paraná,P.1 (Gama),P.1 (Gama),VOC/VOI,75
1086,2021-03,Mar 2021,Sul,Paraná,P.2,P.2,VOC/VOI,16
1087,2021-03,Mar 2021,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
