,Date,Período,Estado,Linhagem,Linhagens relevantes,Frequência
1155,2021-04,Abr 2021,Amazonas,P.1 (Gama),P.1 (Gama),106
1156,2021-04,Abr 2021,Amazonas,P.1.3,Outras,3
1157,2021-04,Abr 2021,Amazonas,P.1.4 (Gama),P.1.4 (Gama),27
1158,2021-04,Abr 2021,Amazonas,P.1.5,Outras,2
1159,2021-04,Abr 2021,Amazonas,P.1.6 (Gama),Outras,17
1160,2021-04,Abr 2021,Bahia,B.1.1.28,B.1.1.28,1
1161,2021-04,Abr 2021,Bahia,P.1 (Gama),P.1 (Gama),35
1162,2021-04,Abr 2021,Bahia,P.1.7 (Gama),P.1.7 (Gama),1
1163,2021-04,Abr 2021,Bahia,P.2,P.2,2
1164,2021-04,Abr 2021,Ceará,P.1 (Gama),P.1 (Gama),33
1165,2021-04,Abr 2021,Ceará,P.1.7 (Gama),P.1.7 (Gama),1
1166,2021-04,Abr 2021,Espírito Santo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),5
1167,2021-04,Abr 2021,Espírito Santo,P.1 (Gama),P.1 (Gama),29
1168,2021-04,Abr 2021,Espírito Santo,P.2,P.2,3
1169,2021-04,Abr 2021,Goiás,B.1.1.7 (Alfa),B.1.1.7 (Alfa),2
1170,2021-04,Abr 2021,Goiás,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),3
1171,2021-04,Abr 2021,Goiás,P.1 (Gama),P.1 (Gama),170
1172,2021-04,Abr 2021,Goiás,P.1.7 (Gama),P.1.7 (Gama),4
1173,2021-04,Abr 2021,Maranhão,P.1 (Gama),P.1 (Gama),51
1174,2021-04,Abr 2021,Maranhão,P.1.7 (Gama),P.1.7 (Gama),3
1175,2021-04,Abr 2021,Mato Grosso,B.1.1.7 (Alfa),B.1.1.7 (Alfa),1
1176,2021-04,Abr 2021,Mato Grosso,P.1 (Gama),P.1 (Gama),9
1177,2021-04,Abr 2021,Mato Grosso,P.1.7 (Gama),P.1.7 (Gama),1
1178,2021-04,Abr 2021,Mato Grosso do Sul,P.1 (Gama),P.1 (Gama),21
1179,2021-04,Abr 2021,Mato Grosso do Sul,P.2,P.2,2
1180,2021-04,Abr 2021,Minas Gerais,B.1.1.7 (Alfa),B.1.1.7 (Alfa),1
1181,2021-04,Abr 2021,Minas Gerais,P.1 (Gama),P.1 (Gama),12
1182,2021-04,Abr 2021,Minas Gerais,P.1.3,Outras,1
1183,2021-04,Abr 2021,Paraná,B.1.1.7 (Alfa),B.1.1.7 (Alfa),2
1184,2021-04,Abr 2021,Paraná,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),3
1185,2021-04,Abr 2021,Paraná,N.10,Outras,1
1186,2021-04,Abr 2021,Paraná,P.1 (Gama),P.1 (Gama),173
1187,2021-04,Abr 2021,Paraná,P.1.3,Outras,1
1188,2021-04,Abr 2021,Paraná,P.1.4 (Gama),P.1.4 (Gama),2
1189,2021-04,Abr 2021,Paraná,P.1.7 (Gama),P.1.7 (Gama),4
1190,2021-04,Abr 2021,Paraná,P.2,P.2,4
1191,2021-04,Abr 2021,Paraíba,P.1 (Gama),P.1 (Gama),24
1192,2021-04,Abr 2021,Paraíba,P.1.7 (Gama),P.1.7 (Gama),1
1193,2021-04,Abr 2021,Pará,P.1 (Gama),P.1 (Gama),33
1194,2021-04,Abr 2021,Pernambuco,B.1.1.7 (Alfa),B.1.1.7 (Alfa),1
1195,2021-04,Abr 2021,Pernambuco,P.1 (Gama),P.1 (Gama),30
1196,2021-04,Abr 2021,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),13
1197,2021-04,Abr 2021,Rio Grande do Norte,P.2,P.2,2
1198,2021-04,Abr 2021,Rio Grande do Sul,B.1.1.28,B.1.1.28,2
1199,2021-04,Abr 2021,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),97
1200,2021-04,Abr 2021,Rio Grande do Sul,P.2,P.2,5
1201,2021-04,Abr 2021,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),18
1202,2021-04,Abr 2021,Rio de Janeiro,P.1 (Gama),P.1 (Gama),885
1203,2021-04,Abr 2021,Rio de Janeiro,P.1.7 (Gama),P.1.7 (Gama),2
1204,2021-04,Abr 2021,Rio de Janeiro,P.2,P.2,8
1205,2021-04,Abr 2021,Rio de Janeiro,P.5,Outras,3
1206,2021-04,Abr 2021,Roraima,P.1.5,Outras,1
1207,2021-04,Abr 2021,Santa Catarina,B.1.1.7 (Alfa),B.1.1.7 (Alfa),1
1208,2021-04,Abr 2021,Santa Catarina,P.1 (Gama),P.1 (Gama),67
1209,2021-04,Abr 2021,Santa Catarina,P.1.7 (Gama),P.1.7 (Gama),1
1210,2021-04,Abr 2021,Sergipe,P.1 (Gama),P.1 (Gama),1
1211,2021-04,Abr 2021,São Paulo,B.1.1,B.1.1,3
1212,2021-04,Abr 2021,São Paulo,B.1.1.28,B.1.1.28,12
1213,2021-04,Abr 2021,São Paulo,B.1.1.318,Outras,5
1214,2021-04,Abr 2021,São Paulo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),97
1215,2021-04,Abr 2021,São Paulo,B.1.351 (Beta),Outras,2
1216,2021-04,Abr 2021,São Paulo,N.10,Outras,2
1217,2021-04,Abr 2021,São Paulo,P.1 (Gama),P.1 (Gama),2277
1218,2021-04,Abr 2021,São Paulo,P.1.3,Outras,2
1219,2021-04,Abr 2021,São Paulo,P.1.7 (Gama),P.1.7 (Gama),15
1220,2021-04,Abr 2021,São Paulo,P.2,P.2,19
1221,2021-04,Abr 2021,São Paulo,P.4,Outras,48
1222,2021-04,Abr 2021,São Paulo,P.5,Outras,8
1223,2021-04,Abr 2021,São Paulo,P.7,Outras,1
1224,2021-04,Abr 2021,Tocantins,P.1 (Gama),P.1 (Gama),17
1225,2021-04,Abr 2021,Tocantins,P.1.7 (Gama),P.1.7 (Gama),1
1226,2021-05,Mai 2021,Alagoas,P.1 (Gama),P.1 (Gama),57
1227,2021-05,Mai 2021,Alagoas,P.1.7 (Gama),P.1.7 (Gama),4
1228,2021-05,Mai 2021,Amapá,P.1 (Gama),P.1 (Gama),7
1229,2021-05,Mai 2021,Amazonas,P.1 (Gama),P.1 (Gama),105
1230,2021-05,Mai 2021,Amazonas,P.1.3,Outras,23
1231,2021-05,Mai 2021,Amazonas,P.1.4 (Gama),P.1.4 (Gama),64
1232,2021-05,Mai 2021,Amazonas,P.1.5,Outras,4
1233,2021-05,Mai 2021,Amazonas,P.1.6 (Gama),Outras,70
1234,2021-05,Mai 2021,Bahia,B.1.1,B.1.1,1
1235,2021-05,Mai 2021,Bahia,B.1.1.7 (Alfa),B.1.1.7 (Alfa),14
1236,2021-05,Mai 2021,Bahia,P.1 (Gama),P.1 (Gama),109
1237,2021-05,Mai 2021,Bahia,P.1.3,Outras,1
1238,2021-05,Mai 2021,Bahia,P.1.7 (Gama),P.1.7 (Gama),4
1239,2021-05,Mai 2021,Bahia,P.2,P.2,1
1240,2021-05,Mai 2021,Ceará,P.1 (Gama),P.1 (Gama),75
1241,2021-05,Mai 2021,Ceará,P.1.4 (Gama),P.1.4 (Gama),5
1242,2021-05,Mai 2021,Ceará,P.1.7 (Gama),P.1.7 (Gama),1
1243,2021-05,Mai 2021,Distrito Federal,P.1 (Gama),P.1 (Gama),9
1244,2021-05,Mai 2021,Espírito Santo,P.1 (Gama),P.1 (Gama),8
1245,2021-05,Mai 2021,Goiás,B.1.1.7 (Alfa),B.1.1.7 (Alfa),2
1246,2021-05,Mai 2021,Goiás,P.1 (Gama),P.1 (Gama),190
1247,2021-05,Mai 2021,Goiás,P.1.7 (Gama),P.1.7 (Gama),29
1248,2021-05,Mai 2021,Maranhão,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),5
1249,2021-05,Mai 2021,Maranhão,P.1 (Gama),P.1 (Gama),35
1250,2021-05,Mai 2021,Maranhão,P.1.7 (Gama),P.1.7 (Gama),20
1251,2021-05,Mai 2021,Mato Grosso,P.1 (Gama),P.1 (Gama),21
1252,2021-05,Mai 2021,Mato Grosso do Sul,P.1 (Gama),P.1 (Gama),1
1253,2021-05,Mai 2021,Minas Gerais,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),1
1254,2021-05,Mai 2021,Minas Gerais,P.1 (Gama),P.1 (Gama),4
1255,2021-05,Mai 2021,Paraná,B.1.1.7 (Alfa),B.1.1.7 (Alfa),2
1256,2021-05,Mai 2021,Paraná,P.1 (Gama),P.1 (Gama),94
1257,2021-05,Mai 2021,Paraná,P.1.7 (Gama),P.1.7 (Gama),4
1258,2021-05,Mai 2021,Paraíba,P.1 (Gama),P.1 (Gama),36
1259,2021-05,Mai 2021,Pará,P.1 (Gama),P.1 (Gama),24
1260,2021-05,Mai 2021,Pará,P.1.7 (Gama),P.1.7 (Gama),2
1261,2021-05,Mai 2021,Pernambuco,B.1.1.7 (Alfa),B.1.1.7 (Alfa),2
1262,2021-05,Mai 2021,Pernambuco,P.1 (Gama),P.1 (Gama),135
1263,2021-05,Mai 2021,Pernambuco,P.1.7 (Gama),P.1.7 (Gama),2
1264,2021-05,Mai 2021,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),24
1265,2021-05,Mai 2021,Rio Grande do Sul,B.1.1.28,B.1.1.28,24
1266,2021-05,Mai 2021,Rio Grande do Sul,B.1.1.7 (Alfa),B.1.1.7 (Alfa),1
1267,2021-05,Mai 2021,Rio Grande do Sul,C.37 (Lambda),Outras,1
1268,2021-05,Mai 2021,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),136
1269,2021-05,Mai 2021,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),14
1270,2021-05,Mai 2021,Rio de Janeiro,P.1 (Gama),P.1 (Gama),890
1271,2021-05,Mai 2021,Rio de Janeiro,P.1.3,Outras,2
1272,2021-05,Mai 2021,Rio de Janeiro,P.1.4 (Gama),P.1.4 (Gama),1
1273,2021-05,Mai 2021,Rio de Janeiro,P.1.7 (Gama),P.1.7 (Gama),2
1274,2021-05,Mai 2021,Rio de Janeiro,P.1.8,Outras,1
1275,2021-05,Mai 2021,Rio de Janeiro,P.2,P.2,2
1276,2021-05,Mai 2021,Rio de Janeiro,P.5,Outras,2
1277,2021-05,Mai 2021,Roraima,P.1 (Gama),P.1 (Gama),6
1278,2021-05,Mai 2021,Santa Catarina,P.1 (Gama),P.1 (Gama),47
1279,2021-05,Mai 2021,Santa Catarina,P.1.7 (Gama),P.1.7 (Gama),1
1280,2021-05,Mai 2021,Sergipe,P.1 (Gama),P.1 (Gama),14
1281,2021-05,Mai 2021,Sergipe,P.1.7 (Gama),P.1.7 (Gama),1
1282,2021-05,Mai 2021,Sergipe,P.4,Outras,1
1283,2021-05,Mai 2021,São Paulo,B.1.1.28,B.1.1.28,3
1284,2021-05,Mai 2021,São Paulo,B.1.1.318,Outras,4
1285,2021-05,Mai 2021,São Paulo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),95
1286,2021-05,Mai 2021,São Paulo,B.1.177,Outras,1
1287,2021-05,Mai 2021,São Paulo,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),1
1288,2021-05,Mai 2021,São Paulo,B.1.631,Outras,1
1289,2021-05,Mai 2021,São Paulo,P.1 (Gama),P.1 (Gama),2844
1290,2021-05,Mai 2021,São Paulo,P.1.3,Outras,4
1291,2021-05,Mai 2021,São Paulo,P.1.5,Outras,1
1292,2021-05,Mai 2021,São Paulo,P.1.7 (Gama),P.1.7 (Gama),71
1293,2021-05,Mai 2021,São Paulo,P.2,P.2,1
1294,2021-05,Mai 2021,São Paulo,P.4,Outras,57
1295,2021-05,Mai 2021,São Paulo,P.5,Outras,3
1296,2021-05,Mai 2021,Tocantins,P.1 (Gama),P.1 (Gama),13
1297,2021-05,Mai 2021,Tocantins,P.1.7 (Gama),P.1.7 (Gama),6
1298,2021-06,Jun 2021,Alagoas,P.1 (Gama),P.1 (Gama),86
1299,2021-06,Jun 2021,Alagoas,P.1.3,Outras,1
1300,2021-06,Jun 2021,Amapá,P.1 (Gama),P.1 (Gama),26
1301,2021-06,Jun 2021,Amapá,P.1.7 (Gama),P.1.7 (Gama),15
1302,2021-06,Jun 2021,Amazonas,P.1 (Gama),P.1 (Gama),46
1303,2021-06,Jun 2021,Amazonas,P.1.3,Outras,1
1304,2021-06,Jun 2021,Amazonas,P.1.4 (Gama),P.1.4 (Gama),143
1305,2021-06,Jun 2021,Amazonas,P.1.5,Outras,3
1306,2021-06,Jun 2021,Amazonas,P.1.6 (Gama),Outras,101
1307,2021-06,Jun 2021,Amazonas,P.1.7 (Gama),P.1.7 (Gama),1
1308,2021-06,Jun 2021,Amazonas,P.1.8,Outras,1
1309,2021-06,Jun 2021,Bahia,B.1,Outras,1
1310,2021-06,Jun 2021,Bahia,B.1.1.28,B.1.1.28,1
1311,2021-06,Jun 2021,Bahia,B.1.1.7 (Alfa),B.1.1.7 (Alfa),21
1312,2021-06,Jun 2021,Bahia,P.1 (Gama),P.1 (Gama),79
1313,2021-06,Jun 2021,Ceará,P.1 (Gama),P.1 (Gama),92
1314,2021-06,Jun 2021,Espírito Santo,P.1 (Gama),P.1 (Gama),10
1315,2021-06,Jun 2021,Goiás,P.1 (Gama),P.1 (Gama),353
1316,2021-06,Jun 2021,Goiás,P.1.7 (Gama),P.1.7 (Gama),118
1317,2021-06,Jun 2021,Maranhão,P.1 (Gama),P.1 (Gama),7
1318,2021-06,Jun 2021,Maranhão,P.1.7 (Gama),P.1.7 (Gama),10
1319,2021-06,Jun 2021,Mato Grosso,B.1,Outras,1
1320,2021-06,Jun 2021,Mato Grosso,B.1.621,Outras,1
1321,2021-06,Jun 2021,Mato Grosso,P.1 (Gama),P.1 (Gama),10
1322,2021-06,Jun 2021,Minas Gerais,P.1 (Gama),P.1 (Gama),5
1323,2021-06,Jun 2021,Minas Gerais,P.1.7 (Gama),P.1.7 (Gama),1
1324,2021-06,Jun 2021,Paraná,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),2
1325,2021-06,Jun 2021,Paraná,P.1 (Gama),P.1 (Gama),58
1326,2021-06,Jun 2021,Paraná,P.1.7 (Gama),P.1.7 (Gama),5
1327,2021-06,Jun 2021,Paraíba,P.1 (Gama),P.1 (Gama),19
1328,2021-06,Jun 2021,Paraíba,P.1.7 (Gama),P.1.7 (Gama),3
1329,2021-06,Jun 2021,Pará,P.1 (Gama),P.1 (Gama),62
1330,2021-06,Jun 2021,Pará,P.1.7 (Gama),P.1.7 (Gama),5
1331,2021-06,Jun 2021,Pernambuco,P.1 (Gama),P.1 (Gama),54
1332,2021-06,Jun 2021,Pernambuco,P.1.7 (Gama),P.1.7 (Gama),7
1333,2021-06,Jun 2021,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),15
1334,2021-06,Jun 2021,Rio Grande do Sul,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),3
1335,2021-06,Jun 2021,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),43
1336,2021-06,Jun 2021,Rio Grande do Sul,P.1.7 (Gama),P.1.7 (Gama),2
1337,2021-06,Jun 2021,Rio de Janeiro,B.1.1,B.1.1,2
1338,2021-06,Jun 2021,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),5
1339,2021-06,Jun 2021,Rio de Janeiro,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),63
1340,2021-06,Jun 2021,Rio de Janeiro,B.1.621,Outras,1
1341,2021-06,Jun 2021,Rio de Janeiro,P.1 (Gama),P.1 (Gama),946
1342,2021-06,Jun 2021,Rio de Janeiro,P.1.3,Outras,2
1343,2021-06,Jun 2021,Rio de Janeiro,P.1.4 (Gama),P.1.4 (Gama),3
1344,2021-06,Jun 2021,Rio de Janeiro,P.1.6 (Gama),Outras,1
1345,2021-06,Jun 2021,Rio de Janeiro,P.1.7 (Gama),P.1.7 (Gama),8
1346,2021-06,Jun 2021,Rio de Janeiro,P.1.8,Outras,29
1347,2021-06,Jun 2021,Rio de Janeiro,P.2,P.2,1
1348,2021-06,Jun 2021,Rio de Janeiro,P.4,Outras,1
1349,2021-06,Jun 2021,Rio de Janeiro,P.5,Outras,5
1350,2021-06,Jun 2021,Santa Catarina,B.1.1.7 (Alfa),B.1.1.7 (Alfa),1
1351,2021-06,Jun 2021,Santa Catarina,P.1 (Gama),P.1 (Gama),75
1352,2021-06,Jun 2021,Santa Catarina,P.1.3,Outras,2
1353,2021-06,Jun 2021,Santa Catarina,P.1.8,Outras,5
1354,2021-06,Jun 2021,Sergipe,P.1 (Gama),P.1 (Gama),4
1355,2021-06,Jun 2021,São Paulo,B.1.1,B.1.1,1
1356,2021-06,Jun 2021,São Paulo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),14
1357,2021-06,Jun 2021,São Paulo,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),8
1358,2021-06,Jun 2021,São Paulo,C.37 (Lambda),Outras,3
1359,2021-06,Jun 2021,São Paulo,P.1 (Gama),P.1 (Gama),717
1360,2021-06,Jun 2021,São Paulo,P.1.4 (Gama),P.1.4 (Gama),1
1361,2021-06,Jun 2021,São Paulo,P.1.7 (Gama),P.1.7 (Gama),52
1362,2021-06,Jun 2021,São Paulo,P.4,Outras,28
1363,2021-06,Jun 2021,Tocantins,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),1
1364,2021-06,Jun 2021,Tocantins,P.1 (Gama),P.1 (Gama),11
1365,2021-06,Jun 2021,Tocantins,P.1.7 (Gama),P.1.7 (Gama),10
1366,2021-07,Jul 2021,Alagoas,P.1 (Gama),P.1 (Gama),55
1367,2021-07,Jul 2021,Alagoas,P.1.7 (Gama),P.1.7 (Gama),1
1368,2021-07,Jul 2021,Amapá,P.1 (Gama),P.1 (Gama),12
1369,2021-07,Jul 2021,Amapá,P.1.4 (Gama),P.1.4 (Gama),1
1370,2021-07,Jul 2021,Amazonas,P.1 (Gama),P.1 (Gama),5
1371,2021-07,Jul 2021,Amazonas,P.1.4 (Gama),P.1.4 (Gama),35
1372,2021-07,Jul 2021,Amazonas,P.1.5,Outras,1
1373,2021-07,Jul 2021,Amazonas,P.1.6 (Gama),Outras,6
1374,2021-07,Jul 2021,Bahia,P.1 (Gama),P.1 (Gama),9
1375,2021-07,Jul 2021,Ceará,P.1 (Gama),P.1 (Gama),1
1376,2021-07,Jul 2021,Distrito Federal,P.1 (Gama),P.1 (Gama),1
1377,2021-07,Jul 2021,Espírito Santo,B.1.1.7 (Alfa),B.1.1.7 (Alfa),2
1378,2021-07,Jul 2021,Espírito Santo,P.1 (Gama),P.1 (Gama),91
1379,2021-07,Jul 2021,Espírito Santo,P.1.7 (Gama),P.1.7 (Gama),10
1380,2021-07,Jul 2021,Goiás,B.1.177.86,Outras,1
1381,2021-07,Jul 2021,Goiás,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),4
1382,2021-07,Jul 2021,Goiás,P.1 (Gama),P.1 (Gama),99
1383,2021-07,Jul 2021,Goiás,P.1.3,Outras,1
1384,2021-07,Jul 2021,Goiás,P.1.7 (Gama),P.1.7 (Gama),58
1385,2021-07,Jul 2021,Mato Grosso,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),1
1386,2021-07,Jul 2021,Paraná,P.1 (Gama),P.1 (Gama),7
1387,2021-07,Jul 2021,Paraná,P.1.7 (Gama),P.1.7 (Gama),1
1388,2021-07,Jul 2021,Paraná,P.2,P.2,1
1389,2021-07,Jul 2021,Paraíba,P.1 (Gama),P.1 (Gama),12
1390,2021-07,Jul 2021,Paraíba,P.1.7 (Gama),P.1.7 (Gama),1
1391,2021-07,Jul 2021,Pará,B.1.1,B.1.1,1
1392,2021-07,Jul 2021,Pará,B.1.351 (Beta),Outras,2
1393,2021-07,Jul 2021,Pará,P.2,P.2,1
1394,2021-07,Jul 2021,Pernambuco,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),5
1395,2021-07,Jul 2021,Pernambuco,P.1 (Gama),P.1 (Gama),284
1396,2021-07,Jul 2021,Pernambuco,P.1.4 (Gama),P.1.4 (Gama),3
1397,2021-07,Jul 2021,Pernambuco,P.1.7 (Gama),P.1.7 (Gama),27
1398,2021-07,Jul 2021,Rio Grande do Norte,P.1 (Gama),P.1 (Gama),8
1399,2021-07,Jul 2021,Rio Grande do Sul,B.1.1.28,B.1.1.28,1
1400,2021-07,Jul 2021,Rio Grande do Sul,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),2
1401,2021-07,Jul 2021,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),47
1402,2021-07,Jul 2021,Rio de Janeiro,B.1.1.7 (Alfa),B.1.1.7 (Alfa),1
1403,2021-07,Jul 2021,Rio de Janeiro,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),98
1404,2021-07,Jul 2021,Rio de Janeiro,P.1 (Gama),P.1 (Gama),164
1405,2021-07,Jul 2021,Rio de Janeiro,P.1.3,Outras,2
1406,2021-07,Jul 2021,Rio de Janeiro,P.1.4 (Gama),P.1.4 (Gama),4
1407,2021-07,Jul 2021,Rio de Janeiro,P.1.7 (Gama),P.1.7 (Gama),4
1408,2021-07,Jul 2021,Rio de Janeiro,P.1.8,Outras,14
1409,2021-07,Jul 2021,Rio de Janeiro,P.4,Outras,1
1410,2021-07,Jul 2021,Santa Catarina,P.1 (Gama),P.1 (Gama),47
1411,2021-07,Jul 2021,Santa Catarina,P.1.7 (Gama),P.1.7 (Gama),4
1412,2021-07,Jul 2021,Santa Catarina,P.1.8,Outras,11
1413,2021-07,Jul 2021,São Paulo,B.1.1.28,B.1.1.28,1
1414,2021-07,Jul 2021,São Paulo,B.1.617.2+AY.* (Delta),B.1.617.2+AY.* (Delta),233
1415,2021-07,Jul 2021,São Paulo,B.1.621,Outras,5
1416,2021-07,Jul 2021,São Paulo,P.1 (Gama),P.1 (Gama),164
1417,2021-07,Jul 2021,São Paulo,P.1.4 (Gama),P.1.4 (Gama),2
1418,2021-07,Jul 2021,São Paulo,P.1.7 (Gama),P.1.7 (Gama),14
1419,2021-07,Jul 2021,São Paulo,P.1.8,Outras,1
1420,2021-07,Jul 2021,São Paulo,P.5,Outras,2
1421,2021-07,Jul 2021,Tocantins,P.1 (Gama),P.1 (Gama),6
1422,2021-07,Jul 2021,Tocantins,P.1.7 (Gama),P.1.7 (Gama),5
