DATA_COLETA2,DATA_COLETA_PT,UF_COLETA,BA.1,BA.2,BA.4 ou BA.5,Delta,XBB,TOTAL,TOTAL_OMICRON,PORC_OMICRON_TOTAL,PORC_OMICRON_BA1,PORC_OMICRON_BA2,PORC_OMICRON_BA4_BA5,PORC_OMICRON_XBB,MV_PORC_OMICRON,MV_PORC_OMICRON_BA1,MV_PORC_OMICRON_BA2,MV_PORC_OMICRON_BA4_BA5,MV_PORC_OMICRON_XBB,Estado
2022-08-16,16-08-2022,MS,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Mato Grosso do Sul
2022-08-18,18-08-2022,MS,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Mato Grosso do Sul
2022-08-29,29-08-2022,MS,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Mato Grosso do Sul
2022-09-19,19-09-2022,MS,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Mato Grosso do Sul
2022-09-20,20-09-2022,MS,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Mato Grosso do Sul
2022-09-28,28-09-2022,MS,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Mato Grosso do Sul
2022-12-19,19-12-2022,MS,0,0,5,0,0,5,5,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,85.7,14.3,Mato Grosso do Sul
2022-12-20,20-12-2022,MS,0,0,4,0,0,4,4,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,71.4,28.6,Mato Grosso do Sul
2023-01-03,03-01-2023,MS,0,0,3,0,0,3,3,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,57.1,42.9,Mato Grosso do Sul
2023-01-05,05-01-2023,MS,0,0,0,0,1,1,1,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,57.1,42.9,Mato Grosso do Sul
2023-01-06,06-01-2023,MS,0,0,0,0,1,1,1,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,57.1,42.9,Mato Grosso do Sul
2023-01-11,11-01-2023,MS,0,0,0,0,1,1,1,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,42.9,57.1,Mato Grosso do Sul
2023-01-12,12-01-2023,MS,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,42.9,57.1,Mato Grosso do Sul
2023-01-17,17-01-2023,MS,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,42.9,57.1,Mato Grosso do Sul
2023-01-26,26-01-2023,MS,0,0,0,0,1,1,1,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,42.9,57.1,Mato Grosso do Sul
2023-01-27,27-01-2023,MS,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,,,,,,Mato Grosso do Sul
2023-01-30,30-01-2023,MS,0,0,0,0,1,1,1,100.0,0.0,0.0,0.0,100.0,,,,,,Mato Grosso do Sul
2023-02-01,01-02-2023,MS,0,0,0,0,1,1,1,100.0,0.0,0.0,0.0,100.0,,,,,,Mato Grosso do Sul
2022-01-07,07-01-2022,MT,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,,,,,,Mato Grosso
2022-07-04,04-07-2022,MT,0,2,0,0,0,2,2,100.0,0.0,100.0,0.0,0.0,,,,,,Mato Grosso
2022-07-05,05-07-2022,MT,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,,,,,,Mato Grosso
2022-07-06,06-07-2022,MT,0,0,8,0,0,8,8,100.0,0.0,0.0,100.0,0.0,100.0,14.3,16.7,69.0,0.0,Mato Grosso
2022-07-07,07-07-2022,MT,0,0,5,0,0,5,5,100.0,0.0,0.0,100.0,0.0,100.0,0.0,16.7,83.3,0.0,Mato Grosso
2022-07-11,11-07-2022,MT,0,0,6,0,0,6,6,100.0,0.0,0.0,100.0,0.0,100.0,0.0,6.0,94.0,0.0,Mato Grosso
2022-07-12,12-07-2022,MT,0,1,5,0,0,6,6,100.0,0.0,16.7,83.3,0.0,100.0,0.0,6.0,94.0,0.0,Mato Grosso
2022-07-13,13-07-2022,MT,0,0,5,0,0,5,5,100.0,0.0,0.0,100.0,0.0,100.0,0.0,6.0,94.0,0.0,Mato Grosso
2022-07-14,14-07-2022,MT,0,1,3,0,0,4,4,100.0,0.0,25.0,75.0,0.0,100.0,0.0,6.0,94.0,0.0,Mato Grosso
2022-07-15,15-07-2022,MT,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,13.1,86.9,0.0,Mato Grosso
2022-07-16,16-07-2022,MT,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,16.4,83.6,0.0,Mato Grosso
2022-07-18,18-07-2022,MT,0,0,6,0,0,6,6,100.0,0.0,0.0,100.0,0.0,100.0,0.0,16.4,83.6,0.0,Mato Grosso
2022-07-19,19-07-2022,MT,0,2,2,0,0,4,4,100.0,0.0,50.0,50.0,0.0,100.0,0.0,12.9,87.1,0.0,Mato Grosso
2022-07-20,20-07-2022,MT,0,2,3,0,0,5,5,100.0,0.0,40.0,60.0,0.0,100.0,0.0,12.9,87.1,0.0,Mato Grosso
2022-07-21,21-07-2022,MT,0,0,2,0,0,2,2,100.0,0.0,0.0,100.0,0.0,100.0,0.0,12.9,87.1,0.0,Mato Grosso
2022-07-22,22-07-2022,MT,0,0,2,0,0,2,2,100.0,0.0,0.0,100.0,0.0,100.0,0.0,27.1,72.9,0.0,Mato Grosso
2022-07-25,25-07-2022,MT,0,0,2,0,0,2,2,100.0,0.0,0.0,100.0,0.0,100.0,0.0,20.0,80.0,0.0,Mato Grosso
2022-07-26,26-07-2022,MT,0,0,3,0,0,3,3,100.0,0.0,0.0,100.0,0.0,100.0,0.0,14.3,85.7,0.0,Mato Grosso
2022-07-29,29-07-2022,MT,0,1,0,0,0,1,1,100.0,0.0,100.0,0.0,0.0,100.0,0.0,14.3,85.7,0.0,Mato Grosso
2022-08-02,02-08-2022,MT,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,14.3,85.7,0.0,Mato Grosso
2022-08-05,05-08-2022,MT,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,14.3,85.7,0.0,Mato Grosso
2022-08-10,10-08-2022,MT,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,14.3,85.7,0.0,Mato Grosso
2022-08-15,15-08-2022,MT,0,0,2,0,0,2,2,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Mato Grosso
2022-08-16,16-08-2022,MT,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Mato Grosso
2022-08-17,17-08-2022,MT,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Mato Grosso
2022-08-22,22-08-2022,MT,0,0,2,0,0,2,2,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Mato Grosso
2022-09-05,05-09-2022,MT,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,85.7,14.3,Mato Grosso
2022-09-10,10-09-2022,MT,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,71.4,28.6,Mato Grosso
2022-09-13,13-09-2022,MT,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,,,,,,Mato Grosso
2022-12-25,25-12-2022,MT,0,0,0,0,1,1,1,100.0,0.0,0.0,0.0,100.0,,,,,,Mato Grosso
2023-02-01,01-02-2023,MT,0,0,0,0,1,1,1,100.0,0.0,0.0,0.0,100.0,,,,,,Mato Grosso
2021-12-05,05-12-2021,PA,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,Pará
2021-12-06,06-12-2021,PA,0,0,0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,Pará
2021-12-09,09-12-2021,PA,0,0,0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,,,,,,Pará
2021-12-10,10-12-2021,PA,0,0,0,3,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pará
2021-12-12,12-12-2021,PA,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pará
2021-12-13,13-12-2021,PA,0,0,0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pará
2021-12-14,14-12-2021,PA,0,0,0,3,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pará
2021-12-15,15-12-2021,PA,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pará
2021-12-21,21-12-2021,PA,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pará
2021-12-22,22-12-2021,PA,0,0,0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pará
2021-12-23,23-12-2021,PA,0,0,0,6,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pará
2021-12-24,24-12-2021,PA,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,Pará
2021-12-25,25-12-2021,PA,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.0,0.0,Pará
2021-12-26,26-12-2021,PA,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,0.0,0.0,0.0,Pará
2021-12-27,27-12-2021,PA,2,0,0,37,0,39,2,5.1,5.1,0.0,0.0,0.0,8.4,8.4,0.0,0.0,0.0,Pará
2021-12-28,28-12-2021,PA,1,0,0,25,0,26,1,3.8,3.8,0.0,0.0,0.0,8.4,8.4,0.0,0.0,0.0,Pará
2021-12-29,29-12-2021,PA,9,0,0,25,0,34,9,26.5,26.5,0.0,0.0,0.0,22.7,20.9,1.8,0.0,0.0,Pará
2021-12-30,30-12-2021,PA,4,0,0,13,0,17,4,23.5,23.5,0.0,0.0,0.0,37.0,35.2,1.8,0.0,0.0,Pará
2021-12-31,31-12-2021,PA,0,0,0,4,0,4,0,0.0,0.0,0.0,0.0,0.0,50.5,48.1,2.5,0.0,0.0,Pará
2022-01-01,01-01-2022,PA,7,1,0,0,0,8,8,100.0,87.5,12.5,0.0,0.0,64.3,59.4,4.9,0.0,0.0,Pará
2022-01-02,02-01-2022,PA,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,74.8,69.9,4.9,0.0,0.0,Pará
2022-01-03,03-01-2022,PA,41,2,0,0,0,43,43,100.0,95.3,4.7,0.0,0.0,85.7,80.8,4.9,0.0,0.0,Pará
2022-01-04,04-01-2022,PA,97,20,0,0,0,117,117,100.0,82.9,17.1,0.0,0.0,100.0,95.1,4.9,0.0,0.0,Pará
2022-01-05,05-01-2022,PA,5,0,0,0,0,5,5,100.0,100.0,0.0,0.0,0.0,100.0,96.9,3.1,0.0,0.0,Pará
2022-01-12,12-01-2022,PA,6,0,0,0,0,6,6,100.0,100.0,0.0,0.0,0.0,100.0,96.9,3.1,0.0,0.0,Pará
2022-01-13,13-01-2022,PA,2,0,0,0,0,2,2,100.0,100.0,0.0,0.0,0.0,100.0,97.6,2.4,0.0,0.0,Pará
2022-01-17,17-01-2022,PA,3,0,0,0,0,3,3,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Pará
2022-01-21,21-01-2022,PA,3,0,0,0,0,3,3,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Pará
2022-01-24,24-01-2022,PA,15,0,0,0,0,15,15,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Pará
2022-01-25,25-01-2022,PA,16,0,0,0,0,16,16,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Pará
2022-01-26,26-01-2022,PA,8,0,0,0,0,8,8,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Pará
2022-01-27,27-01-2022,PA,32,0,0,0,0,32,32,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Pará
2022-01-28,28-01-2022,PA,2,0,0,0,0,2,2,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Pará
2022-02-01,01-02-2022,PA,3,0,0,0,0,3,3,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Pará
2022-02-03,03-02-2022,PA,4,0,0,0,0,4,4,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Pará
2022-02-05,05-02-2022,PA,3,0,0,0,0,3,3,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Pará
2022-02-08,08-02-2022,PA,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Pará
2022-02-09,09-02-2022,PA,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Pará
2022-02-10,10-02-2022,PA,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,85.7,0.0,14.3,0.0,Pará
2022-02-11,11-02-2022,PA,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,100.0,71.4,0.0,28.6,0.0,Pará
2022-02-15,15-02-2022,PA,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,,,,,,Pará
2022-08-04,04-08-2022,PA,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,,,,,,Pará
2023-01-31,31-01-2023,PA,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,,,,,,Pará
2021-12-01,01-12-2021,PB,0,0,0,13,0,13,0,0.0,0.0,0.0,0.0,0.0,,,,,,Paraíba
2021-12-02,02-12-2021,PB,0,0,0,8,0,8,0,0.0,0.0,0.0,0.0,0.0,,,,,,Paraíba
2021-12-04,04-12-2021,PB,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,,,,,,Paraíba
2021-12-06,06-12-2021,PB,0,0,0,11,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraíba
2021-12-07,07-12-2021,PB,0,0,0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraíba
2021-12-09,09-12-2021,PB,0,0,0,7,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraíba
2021-12-10,10-12-2021,PB,0,0,0,3,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraíba
2021-12-11,11-12-2021,PB,0,0,0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraíba
2021-12-12,12-12-2021,PB,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,0.0,0.0,0.0,Paraíba
2021-12-13,13-12-2021,PB,0,0,0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,0.0,0.0,0.0,Paraíba
2021-12-14,14-12-2021,PB,0,0,0,3,0,3,0,0.0,0.0,0.0,0.0,0.0,4.6,4.6,0.0,0.0,0.0,Paraíba
2021-12-15,15-12-2021,PB,1,0,0,4,0,5,1,20.0,20.0,0.0,0.0,0.0,4.6,4.6,0.0,0.0,0.0,Paraíba
2021-12-16,16-12-2021,PB,0,0,0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,4.6,4.6,0.0,0.0,0.0,Paraíba
2021-12-17,17-12-2021,PB,1,0,0,7,0,8,1,12.5,12.5,0.0,0.0,0.0,5.7,5.7,0.0,0.0,0.0,Paraíba
2021-12-19,19-12-2021,PB,0,0,0,4,0,4,0,0.0,0.0,0.0,0.0,0.0,8.2,8.2,0.0,0.0,0.0,Paraíba
2021-12-20,20-12-2021,PB,0,0,0,3,0,3,0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,0.0,0.0,0.0,Paraíba
2021-12-21,21-12-2021,PB,1,0,0,13,0,14,1,7.1,7.1,0.0,0.0,0.0,8.7,8.7,0.0,0.0,0.0,Paraíba
2021-12-22,22-12-2021,PB,3,0,0,14,0,17,3,17.6,17.6,0.0,0.0,0.0,6.9,6.9,0.0,0.0,0.0,Paraíba
2021-12-23,23-12-2021,PB,1,0,0,14,0,15,1,6.7,6.7,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,Paraíba
2021-12-24,24-12-2021,PB,1,0,0,5,0,6,1,16.7,16.7,0.0,0.0,0.0,17.6,17.6,0.0,0.0,0.0,Paraíba
2021-12-25,25-12-2021,PB,0,0,0,6,0,6,0,0.0,0.0,0.0,0.0,0.0,19.4,19.4,0.0,0.0,0.0,Paraíba
2021-12-26,26-12-2021,PB,1,0,0,1,0,2,1,50.0,50.0,0.0,0.0,0.0,16.9,16.9,0.0,0.0,0.0,Paraíba
2021-12-27,27-12-2021,PB,6,0,0,18,0,24,6,25.0,25.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,Paraíba
2021-12-28,28-12-2021,PB,3,0,0,12,0,15,3,20.0,20.0,0.0,0.0,0.0,15.6,15.6,0.0,0.0,0.0,Paraíba
2021-12-29,29-12-2021,PB,0,0,0,13,0,13,0,0.0,0.0,0.0,0.0,0.0,29.9,29.9,0.0,0.0,0.0,Paraíba
2021-12-30,30-12-2021,PB,2,0,0,12,0,14,2,14.3,14.3,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,Paraíba
2021-12-31,31-12-2021,PB,0,0,0,5,0,5,0,0.0,0.0,0.0,0.0,0.0,47.8,47.8,0.0,0.0,0.0,Paraíba
2022-01-03,03-01-2022,PB,9,0,0,0,0,9,9,100.0,100.0,0.0,0.0,0.0,59.2,59.2,0.0,0.0,0.0,Paraíba
2022-01-04,04-01-2022,PB,9,0,0,0,0,9,9,100.0,100.0,0.0,0.0,0.0,73.5,73.5,0.0,0.0,0.0,Paraíba
2022-01-05,05-01-2022,PB,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,85.7,85.7,0.0,0.0,0.0,Paraíba
2022-01-06,06-01-2022,PB,5,0,0,0,0,5,5,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Paraíba
2022-01-07,07-01-2022,PB,3,0,0,0,0,3,3,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Paraíba
2022-01-08,08-01-2022,PB,15,0,0,0,0,15,15,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Paraíba
2022-01-09,09-01-2022,PB,6,0,0,0,0,6,6,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Paraíba
2022-01-10,10-01-2022,PB,92,0,0,0,0,92,92,100.0,100.0,0.0,0.0,0.0,100.0,85.7,0.0,14.3,0.0,Paraíba
2022-01-11,11-01-2022,PB,53,0,0,0,0,53,53,100.0,100.0,0.0,0.0,0.0,,,,,,Paraíba
2022-01-12,12-01-2022,PB,3,0,0,0,0,3,3,100.0,100.0,0.0,0.0,0.0,,,,,,Paraíba
2022-07-06,06-07-2022,PB,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,,,,,,Paraíba
2022-04-26,26-04-2022,PE,0,1,0,0,0,1,1,100.0,0.0,100.0,0.0,0.0,,,,,,Pernambuco
2022-07-04,04-07-2022,PE,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,,,,,,Pernambuco
2022-07-05,05-07-2022,PE,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,,,,,,Pernambuco
2022-07-06,06-07-2022,PE,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,14.3,85.7,0.0,Pernambuco
2022-07-07,07-07-2022,PE,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Pernambuco
2022-07-11,11-07-2022,PE,0,0,3,0,0,3,3,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Pernambuco
2022-07-28,28-07-2022,PE,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,,,,,,Pernambuco
2022-07-29,29-07-2022,PE,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,,,,,,Pernambuco
2022-10-14,14-10-2022,PE,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,,,,,,Pernambuco
2022-01-12,12-01-2022,PI,2,0,0,0,0,2,2,100.0,100.0,0.0,0.0,0.0,,,,,,Piauí
2022-01-13,13-01-2022,PI,8,0,0,0,0,8,8,100.0,100.0,0.0,0.0,0.0,,,,,,Piauí
2022-01-14,14-01-2022,PI,23,0,0,0,0,23,23,100.0,100.0,0.0,0.0,0.0,,,,,,Piauí
2022-01-22,22-01-2022,PI,31,0,0,0,0,31,31,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Piauí
2022-01-23,23-01-2022,PI,57,0,0,0,0,57,57,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Piauí
2022-01-24,24-01-2022,PI,6,0,0,0,0,6,6,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Piauí
2022-01-31,31-01-2022,PI,9,0,0,0,0,9,9,100.0,100.0,0.0,0.0,0.0,100.0,85.7,0.0,14.3,0.0,Piauí
2022-02-01,01-02-2022,PI,74,0,0,0,0,74,74,100.0,100.0,0.0,0.0,0.0,100.0,71.4,0.0,28.6,0.0,Piauí
2022-02-02,02-02-2022,PI,10,0,0,0,0,10,10,100.0,100.0,0.0,0.0,0.0,,,,,,Piauí
2022-07-18,18-07-2022,PI,0,0,2,0,0,2,2,100.0,0.0,0.0,100.0,0.0,,,,,,Piauí
2022-08-23,23-08-2022,PI,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,,,,,,Piauí
2022-07-06,06-07-2022,PR,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,,,,,,Paraná
2022-07-08,08-07-2022,PR,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,,,,,,Paraná
2022-07-13,13-07-2022,PR,0,0,3,0,0,3,3,100.0,0.0,0.0,100.0,0.0,,,,,,Paraná
2022-07-14,14-07-2022,PR,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Paraná
2022-07-15,15-07-2022,PR,0,0,2,0,0,2,2,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Paraná
2022-07-19,19-07-2022,PR,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Paraná
2022-07-20,20-07-2022,PR,0,0,3,0,0,3,3,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Paraná
2022-08-03,03-08-2022,PR,0,0,2,0,0,2,2,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Paraná
2022-08-24,24-08-2022,PR,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,Paraná
2022-10-25,25-10-2022,PR,0,0,2,0,0,2,2,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,85.7,14.3,Paraná
2022-12-20,20-12-2022,PR,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,,,,,,Paraná
2023-01-26,26-01-2023,PR,0,0,1,0,0,1,1,100.0,0.0,0.0,100.0,0.0,,,,,,Paraná
2023-01-27,27-01-2023,PR,0,0,0,0,1,1,1,100.0,0.0,0.0,0.0,100.0,,,,,,Paraná
2021-12-20,20-12-2021,RJ,7,0,0,2,0,9,7,77.8,77.8,0.0,0.0,0.0,,,,,,Rio de Janeiro
2021-12-21,21-12-2021,RJ,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,,,,,,Rio de Janeiro
2021-12-22,22-12-2021,RJ,2,0,0,1,0,3,2,66.7,66.7,0.0,0.0,0.0,,,,,,Rio de Janeiro
2021-12-23,23-12-2021,RJ,7,0,0,0,0,7,7,100.0,100.0,0.0,0.0,0.0,87.3,87.3,0.0,0.0,0.0,Rio de Janeiro
2021-12-24,24-12-2021,RJ,2,0,0,1,0,3,2,66.7,66.7,0.0,0.0,0.0,89.8,89.8,0.0,0.0,0.0,Rio de Janeiro
2021-12-25,25-12-2021,RJ,1,0,0,0,0,1,1,100.0,100.0,0.0,0.0,0.0,89.3,89.3,0.0,0.0,0.0,Rio de Janeiro
2021-12-26,26-12-2021,RJ,2,0,0,0,0,2,2,100.0,100.0,0.0,0.0,0.0,93.6,93.6,0.0,0.0,0.0,Rio de Janeiro
2021-12-27,27-12-2021,RJ,42,0,0,2,0,44,42,95.5,95.5,0.0,0.0,0.0,92.2,92.2,0.0,0.0,0.0,Rio de Janeiro
2021-12-28,28-12-2021,RJ,138,0,0,5,0,143,138,96.5,96.5,0.0,0.0,0.0,97.0,97.0,0.0,0.0,0.0,Rio de Janeiro
2021-12-29,29-12-2021,RJ,88,0,0,3,0,91,88,96.7,96.7,0.0,0.0,0.0,97.0,97.0,0.0,0.0,0.0,Rio de Janeiro
2021-12-30,30-12-2021,RJ,27,0,0,3,0,30,27,90.0,90.0,0.0,0.0,0.0,97.0,97.0,0.0,0.0,0.0,Rio de Janeiro
2021-12-31,31-12-2021,RJ,15,0,0,0,0,15,15,100.0,100.0,0.0,0.0,0.0,97.6,97.1,0.5,0.0,0.0,Rio de Janeiro
2022-01-01,01-01-2022,RJ,18,0,0,0,0,18,18,100.0,100.0,0.0,0.0,0.0,98.1,97.6,0.5,0.0,0.0,Rio de Janeiro
2022-01-02,02-01-2022,RJ,28,0,0,0,0,28,28,100.0,100.0,0.0,0.0,0.0,98.6,98.1,0.5,0.0,0.0,Rio de Janeiro
2022-01-03,03-01-2022,RJ,28,1,0,0,0,29,29,100.0,96.6,3.4,0.0,0.0,100.0,99.5,0.5,0.0,0.0,Rio de Janeiro
2022-01-04,04-01-2022,RJ,29,0,0,0,0,29,29,100.0,100.0,0.0,0.0,0.0,100.0,99.5,0.5,0.0,0.0,Rio de Janeiro
2022-01-05,05-01-2022,RJ,16,0,0,0,0,16,16,100.0,100.0,0.0,0.0,0.0,100.0,99.5,0.5,0.0,0.0,Rio de Janeiro
2022-01-06,06-01-2022,RJ,2,0,0,0,0,2,2,100.0,100.0,0.0,0.0,0.0,100.0,99.5,0.5,0.0,0.0,Rio de Janeiro
2022-01-07,07-01-2022,RJ,2,0,0,0,0,2,2,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Rio de Janeiro
2022-01-10,10-01-2022,RJ,2,0,0,0,0,2,2,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Rio de Janeiro
2022-01-13,13-01-2022,RJ,3,0,0,0,0,3,3,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,Rio de Janeiro
